Rank,Club,Country,Level,Elo,From,To
None,Istra 1961,CRO,1,1335.47607422,2025-08-16,2025-08-23
None,Kosice,SLK,0,1334.27197266,2025-08-15,2025-08-31
None,Atromitos,GRE,1,1332.41064453,2025-08-15,2025-08-23
None,Osijek,CRO,1,1332.14550781,2025-08-18,2025-08-24
None,Motherwell,SCO,1,1331.61486816,2025-08-21,2025-08-23
None,Kocaelispor,TUR,1,1331.61279297,2025-08-21,2025-08-23
None,Ham-Kam,NOR,1,1330.96362305,2025-08-21,2025-08-22
None,Dresden,GER,2,1329.25195312,2025-08-10,2025-08-24
None,Genclerbirligi,TUR,1,1329.10705566,2025-08-21,2025-08-23
None,Viitorul,ROM,1,1328.09863281,2025-08-19,2025-08-25
None,Levadeiakos,GRE,1,1327.17480469,2025-08-15,2025-08-23
None,Grasshoppers,SUI,1,1326.19372559,2025-08-21,2025-08-24
None,Lechia,POL,1,1324.61523438,2025-08-16,2025-08-24
None,Slovacko,CZE,1,1324.25744629,2025-08-17,2025-08-24
None,Nizhny Novgorod,RUS,1,1323.47692871,2025-07-21,2025-08-31
None,Winterthur,SUI,1,1322.73376465,2025-08-21,2025-08-24
None,Arka,POL,1,1320.79064941,2025-08-17,2025-08-24
None,RAAL,BEL,1,1320.47595215,2025-08-20,2025-08-24
None,Polissya Zhytomyr,UKR,1,1318.57824707,2025-08-22,2025-08-31
None,Shamrock,IRL,0,1318.25964355,2025-08-22,2025-08-31
None,Dundee United,SCO,1,1316.25646973,2025-08-21,2025-08-31
None,Brommapojkarna,SWE,1,1314.6496582,2025-08-18,2025-08-24
None,Dinamo Bucuresti,ROM,1,1313.20410156,2025-08-16,2025-08-23
None,Norrkoeping,SWE,1,1312.69763184,2025-08-17,2025-08-25
None,Beitar,ISR,1,1312.69274902,2025-08-15,2025-08-23
None,UTA Arad,ROM,1,1312.17468262,2025-08-16,2025-08-22
None,Lok Zagreb,CRO,1,1311.75744629,2025-08-17,2025-08-23
None,Varazdin,CRO,1,1310.15759277,2025-08-18,2025-08-31
None,Hermannstadt,ROM,1,1310.10449219,2025-08-17,2025-08-25
None,Zira,AZE,0,1309.98925781,2025-08-20,2025-08-31
None,BW Linz,AUT,1,1309.54223633,2025-08-21,2025-08-23
None,Kristiansund,NOR,1,1308.62231445,2025-08-21,2025-08-25
None,Kryvbas,UKR,1,1308.61657715,2025-08-19,2025-08-31
None,Hapoel Jerusalem,ISR,1,1308.27539062,2025-08-15,2025-08-23
None,Asteras Tripolis,GRE,1,1306.8104248,2025-08-15,2025-08-23
None,Slaven Belupo,CRO,1,1305.66906738,2025-08-18,2025-08-23
None,Olexandriya,UKR,1,1304.83496094,2025-08-17,2025-08-31
None,OFI,GRE,1,1304.50830078,2025-08-15,2025-08-24
None,Nakchivan,AZE,0,1304.11706543,2025-08-20,2025-08-31
None,Sabah,AZE,0,1302.06445312,2025-08-20,2025-08-31
None,Arda,BUL,1,1301.8125,2025-08-22,2025-08-25
None,Dukla,CZE,1,1301.43493652,2025-08-17,2025-08-24
None,Bryne,NOR,1,1301.390625,2025-08-21,2025-08-24
None,Thun,SUI,1,1300.5534668,2025-08-21,2025-08-23
None,Altach,AUT,1,1300.04846191,2025-08-21,2025-08-24
None,Dundee,SCO,1,1298.58435059,2025-08-21,2025-08-23
None,Wattens,AUT,1,1296.21765137,2025-08-21,2025-08-23
None,Otelul Galati,ROM,1,1294.79968262,2025-08-15,2025-08-24
None,FK Riga,LAT,0,1294.65136719,2025-08-22,2025-08-31
None,Tescoma Zlin,CZE,1,1294.5411377,2025-08-17,2025-08-23
None,Panetolikos,GRE,1,1293.53027344,2025-08-15,2025-08-23
None,Kolos,UKR,1,1293.23779297,2025-08-17,2025-08-31
None,Netanya,ISR,1,1290.93518066,2025-08-15,2025-08-23
None,Varnamo,SWE,1,1290.51293945,2025-08-19,2025-08-24
None,Debrecen,HUN,1,1289.43591309,2025-08-20,2025-08-22
None,Kairat,KAZ,0,1284.83105469,2025-08-21,2025-08-26
None,Stromsgodset,NOR,1,1282.55554199,2025-08-21,2025-08-24
None,Zorya,UKR,1,1282.23754883,2025-08-19,2025-08-31
None,Zrinjski Mostar,BHZ,0,1282.1192627,2025-08-22,2025-08-31
None,Kuopio,FIN,0,1282.0345459,2025-08-22,2025-08-31
None,St Patricks,IRL,0,1280.47900391,2025-08-15,2025-08-31
None,Zalaegerszegi,HUN,1,1279.39160156,2025-08-20,2025-08-31
None,Vikingur,ISL,0,1278.62463379,2025-08-15,2025-08-31
None,Vaduz,LIE,0,1278.24414062,2025-08-21,2025-08-31
None,Petrolul Ploiesti,ROM,1,1277.22924805,2025-08-17,2025-08-24
None,MTK,HUN,1,1275.17126465,2025-08-20,2025-08-24
None,Botosani,ROM,1,1274.64404297,2025-08-18,2025-08-23
None,Rukh Lviv,UKR,1,1270.50915527,2025-08-16,2025-08-31
None,HNK Gorica,CRO,1,1266.34875488,2025-08-17,2025-08-22
None,Ried,AUT,1,1265.28283691,2025-08-21,2025-08-23
None,Aarau,SUI,1,1265.10522461,2025-08-21,2025-08-31
None,Pyunik,ARM,0,1265.03076172,2025-08-15,2025-08-31
None,Halmstad,SWE,1,1264.94238281,2025-08-17,2025-08-24
None,NFC Volos,GRE,1,1263.9744873,2025-08-15,2025-08-23
None,Ashdod,ISR,1,1262.72570801,2025-08-15,2025-08-23
None,GAK,AUT,1,1262.6126709,2025-08-21,2025-08-24
None,Novi Sad,SRB,1,1262.34265137,2025-08-20,2025-08-23
None,Pardubice,CZE,1,1261.84179688,2025-08-15,2025-08-23
None,Oester,SWE,1,1261.33508301,2025-08-18,2025-08-25
None,Ujpest,HUN,1,1260.36608887,2025-08-20,2025-08-31
None,Diosgyori,HUN,1,1258.4465332,2025-08-20,2025-08-23
None,Bravo,SVN,1,1258.26306152,2025-08-17,2025-08-31
None,Metalist 1925,UKR,1,1255.03979492,2025-08-17,2025-08-31
None,Bnei Sakhinin,ISR,1,1249.85375977,2025-08-15,2025-08-23
None,Karpaty,UKR,1,1248.44165039,2025-08-17,2025-08-31
None,RFS,LAT,0,1247.30834961,2025-08-22,2025-08-31
None,LNZ,UKR,1,1244.57727051,2025-08-18,2025-08-31
None,Shelbourne,IRL,0,1244.07299805,2025-08-22,2025-08-31
None,Obolon Kyiv,UKR,1,1242.17822266,2025-08-16,2025-08-31
None,HJK Helsinki,FIN,0,1241.45776367,2025-08-15,2025-08-31
None,Panserraikos,GRE,1,1240.4576416,2025-08-15,2025-08-24
None,Aktobe,KAZ,0,1240.03649902,2025-08-21,2025-08-31
None,Unirea Slobozia,ROM,1,1239.35864258,2025-08-16,2025-08-22
None,Backa Topola,SRB,1,1237.56445312,2025-08-20,2025-08-23
None,Derry City,IRL,0,1236.11022949,2025-08-15,2025-08-31
None,Noah,ARM,0,1233.68713379,2025-08-22,2025-08-31
None,Nyiregyhaza,HUN,1,1232.6640625,2025-08-20,2025-08-23
None,Kisvarda,HUN,1,1231.83679199,2025-08-20,2025-08-31
None,Livingston,SCO,1,1231.69055176,2025-08-21,2025-08-23
None,Haugesund,NOR,1,1227.30493164,2025-08-21,2025-08-24
None,Ararat,ARM,0,1224.68579102,2025-08-15,2025-08-31
None,Maccabi Bnei Raina,ISR,1,1219.76416016,2025-08-15,2025-08-23
None,CSKA 1948 Sofia,BUL,1,1218.27783203,2025-08-16,2025-08-24
None,Kifisias,GRE,1,1217.71899414,2025-08-15,2025-08-23
None,Larisa,GRE,1,1217.71899414,2025-08-15,2025-08-24
None,Zeljeznicar,BHZ,0,1217.41394043,2025-08-15,2025-08-31
None,Shkendija,MAC,0,1216.39001465,2025-08-22,2025-08-31
None,Lok Sofia,BUL,1,1213.65368652,2025-08-18,2025-08-22
None,Breidablik,ISL,0,1213.18005371,2025-08-22,2025-08-31
None,FK Sarajevo,BHZ,0,1210.89709473,2025-08-15,2025-08-31
None,Borac Banja Luka,BHZ,0,1210.48706055,2025-08-15,2025-08-31
None,Falkirk,SCO,1,1209.90344238,2025-08-21,2025-08-23
None,Kazincbarcika,HUN,1,1208.79309082,2025-08-20,2025-08-31
None,Drita,KOS,0,1208.77893066,2025-08-22,2025-08-31
None,Arges Pitesti,ROM,1,1208.58398438,2025-08-15,2025-08-31
None,Degerfors,SWE,1,1206.40991211,2025-08-19,2025-08-24
None,Valur,ISL,0,1204.87988281,2025-08-15,2025-08-31
None,Ironi Tiberias,ISR,1,1204.70178223,2025-08-15,2025-08-23
None,Dinamo Minsk,BLR,0,1203.31384277,2025-08-15,2025-08-31
None,Novi Pazar,SRB,1,1201.20275879,2025-08-20,2025-08-24
None,M Petach Tikva,ISR,1,1200.82836914,2025-08-15,2025-08-23
None,Veres,UKR,1,1200.45703125,2025-08-18,2025-08-31
None,Ilves Tampere,FIN,0,1200.18383789,2025-08-15,2025-08-31
None,Ordabasy,KAZ,0,1198.88781738,2025-08-21,2025-08-31
None,Botev Plovdiv,BUL,1,1197.73657227,2025-08-17,2025-08-24
None,Kragujevac,SRB,1,1196.63012695,2025-08-20,2025-08-24
None,Csikszereda,ROM,1,1195.32092285,2025-08-18,2025-08-23
None,Akureyri,ISL,0,1192.9876709,2025-08-15,2025-08-31
None,Lok Plovdiv,BUL,1,1192.1027832,2025-08-16,2025-08-23
None,Cukaricki,SRB,1,1191.68249512,2025-08-20,2025-08-31
None,Klaksvik,FAR,0,1189.43591309,2025-08-15,2025-08-31
None,Auda,LAT,0,1188.89941406,2025-08-15,2025-08-31
None,Dinamo Tirana,ALB,0,1187.06005859,2025-08-22,2025-08-31
None,Metaloglobus,ROM,1,1185.37512207,2025-08-16,2025-08-22
None,Daugavpils,LAT,0,1181.75415039,2025-08-15,2025-08-31
None,Neman Grodno,BLR,0,1180.6517334,2025-08-22,2025-08-31
None,Seinajoki,FIN,0,1177.98522949,2025-08-15,2025-08-31
None,Kiryat Shmona,ISR,1,1175.9251709,2025-08-15,2025-08-23
None,Radomlje,SVN,1,1175.36462402,2025-08-16,2025-08-23
None,Ballkani,KOS,0,1172.2331543,2025-08-15,2025-08-31
None,Hapoel Eran Hadera,ISR,1,1170.11425781,2025-08-15,2025-08-23
None,Zalgiris Vilnius,LIT,0,1167.48083496,2025-08-15,2025-08-31
None,Zeleznicar Pancevo,SRB,1,1166.38146973,2025-08-20,2025-08-24
None,Beroe Stara Zagora,BUL,1,1163.90979004,2025-08-17,2025-08-25
None,Partizani Tirana,ALB,0,1160.1583252,2025-08-15,2025-08-31
None,Torpedo Kutaisi,GEO,0,1159.63708496,2025-08-01,2025-08-31
None,Petrocub,MOL,0,1159.47900391,2025-08-15,2025-08-31
None,Egnatia,ALB,0,1159.23120117,2025-08-15,2025-08-31
None,Banants,ARM,0,1157.76501465,2025-08-15,2025-08-31
None,Mura,SVN,1,1156.38195801,2025-08-17,2025-08-23
None,Primorje,SVN,1,1155.17675781,2025-08-16,2025-08-31
None,FC Spaeri,GEO,0,1150.31750488,2025-08-01,2025-08-31
None,Dila Gori,GEO,0,1149.46264648,2025-08-01,2025-08-31
None,Saburtalo,GEO,0,1149.43676758,2025-08-01,2025-08-31
None,Aluminij,SVN,1,1148.30834961,2025-08-18,2025-08-22
None,Vllaznia,ALB,0,1147.20483398,2025-08-15,2025-08-31
None,Kudrivka,UKR,1,1143.85046387,2025-08-15,2025-08-31
None,OFK,SRB,1,1141.95703125,2025-08-20,2025-08-23
None,Slavia Sofia,BUL,1,1139.13208008,2025-08-16,2025-08-25
None,Spartak Varna,BUL,1,1137.14526367,2025-08-17,2025-08-22
None,SK Poltava,UKR,1,1135.03015137,2025-08-15,2025-08-31
None,Linfield,NIR,0,1131.64782715,2025-08-22,2025-08-31
None,Kauno Zalgiris,LIT,0,1131.26135254,2025-08-15,2025-08-31
None,Flora Tallinn,EST,0,1130.33544922,2025-08-15,2025-08-31
None,Mladost Lucani,SRB,1,1130.27697754,2025-08-20,2025-08-23
None,Levski Krumovgrad,BUL,1,1128.10388184,2025-08-15,2025-08-31
None,Dinamo Brest,BLR,0,1125.46850586,2025-08-15,2025-08-31
None,Vukovar,CRO,1,1122.67199707,2025-08-16,2025-08-22
None,IMT,SRB,1,1122.64331055,2025-08-20,2025-08-24
None,Zimbru,MOL,0,1121.7635498,2025-08-15,2025-08-31
None,Episentr,UKR,1,1120.28674316,2025-08-17,2025-08-31
None,Botev Vratsa,BUL,1,1115.79638672,2025-08-18,2025-08-24
None,Domzale,SVN,1,1115.54931641,2025-08-17,2025-08-22
None,Banga,LIT,0,1112.11340332,2025-08-15,2025-08-31
None,Torpedo Zhodino,BLR,0,1110.61975098,2025-08-15,2025-08-31
None,Septemvri Sofia,BUL,1,1107.63269043,2025-08-19,2025-08-23
None,Zlatibor,SRB,1,1107.19946289,2025-08-20,2025-08-24
None,Milsami Orhei,MOL,0,1106.46777344,2025-08-15,2025-08-31
None,Hegelmann,LIT,0,1105.8260498,2025-08-15,2025-08-31
None,Hamrun,MLT,0,1099.0012207,2025-08-22,2025-08-31
None,Decic,MNT,0,1098.26611328,2025-08-01,2025-08-31
None,Krusevac,SRB,1,1096.63684082,2025-08-20,2025-08-22
None,Vardar,MAC,0,1095.60180664,2025-08-13,2025-08-31
None,Nis,SRB,1,1093.88964844,2025-08-20,2025-08-24
None,Sileks,MAC,0,1086.93725586,2025-08-13,2025-08-31
None,Paide Linnameeskond,EST,0,1082.50476074,2025-08-15,2025-08-31
None,Sutjeska,MNT,0,1082.16516113,2025-08-01,2025-08-31
None,Rabotnicki,MAC,0,1077.22460938,2025-08-13,2025-08-31
None,Differdang,LUX,0,1077.19348145,2025-08-22,2025-08-31
None,Dobrudzha,BUL,1,1069.14855957,2025-08-19,2025-08-24
None,Nomme Kalju,EST,0,1067.47180176,2025-08-15,2025-08-31
None,Prishtine,KOS,0,1067.16088867,2025-08-15,2025-08-31
None,Larne,NIR,0,1066.55773926,2025-08-15,2025-08-31
None,The New Saints,WAL,0,1066.45983887,2025-07-30,2025-08-31
None,Radnik Surdulica,SRB,1,1065.33435059,2025-08-20,2025-08-24
None,Ivanjica,SRB,1,1064.28747559,2025-08-20,2025-08-22
None,R Letzebuerg,LUX,0,1060.98034668,2025-08-15,2025-08-31
None,Dungannon,NIR,0,1059.46289062,2025-08-15,2025-08-31
None,Floriana,MLT,0,1056.42321777,2025-08-15,2025-08-31
None,Blagoevgrad,BUL,1,1053.99902344,2025-08-15,2025-08-31
None,Una Strassen,LUX,0,1053.04553223,2025-08-15,2025-08-31
None,FC Infonet,EST,0,1050.11755371,2025-08-15,2025-08-31
None,HB Torshavn,FAR,0,1050.01208496,2025-08-15,2025-08-31
None,Montana 1921,BUL,1,1049.13891602,2025-08-16,2025-08-23
None,Hibernians Paola,MLT,0,1048.27429199,2025-08-15,2025-08-31
None,Birkirkara,MLT,0,1043.83813477,2025-08-15,2025-08-31
None,Dudelange,LUX,0,1040.86010742,2025-08-15,2025-08-31
None,Malisheva,KOS,0,1040.26293945,2025-08-15,2025-08-31
None,Cliftonville,NIR,0,1040.16577148,2025-08-15,2025-08-31
None,Runavik,FAR,0,1039.26025391,2025-08-15,2025-08-31
None,Hebar,BUL,1,1036.97143555,2025-08-15,2025-08-31
None,Podgorica,MNT,0,1034.60986328,2025-08-01,2025-08-31
None,Gota,FAR,0,1033.24389648,2025-08-15,2025-08-31
None,Lincoln,GIB,0,1020.8996582,2025-08-22,2025-08-31
None,Escaldes,AND,0,1002.05847168,2025-08-01,2025-08-31
None,Penybont,WAL,0,988.121337891,2025-07-30,2025-08-31
None,Haverfordwest,WAL,0,985.383300781,2025-07-30,2025-08-31
None,Santa Coloma,AND,0,954.309020996,2025-08-01,2025-08-31
None,St Josephs,GIB,0,949.638305664,2025-08-15,2025-08-31
None,Atletic Club Escaldes,AND,0,944.226318359,2025-08-01,2025-08-31
None,FCB Magpies,GIB,0,916.562072754,2025-08-15,2025-08-31
None,SS Virtus,SMR,0,768.95111084,2025-08-22,2025-08-31
None,Tre Fiori,SMR,0,736.799255371,2025-08-15,2025-08-31
None,La Fiorita,SMR,0,716.78692627,2025-08-15,2025-08-31


